label_raw,y,issuer,company_name,cik,accession,form,report_date,filed_date,fiscal_year,path,flags_raw,regime,trust_score,eligible_solvency,n_fields,mid_00,mid_01,mid_02,mid_03,mid_04,mid_05,mid_06,mid_07,mid_08,mid_09,mid_10,mid_11,mid_12,mid_13,mid_14,mid_15,mid_16,mid_17,mid_18,mid_19,mid_20,mid_21,mid_22,mid_23,mid_24,mid_25,mid_26,mid_27,mid_28,mid_29,mid_30,mid_31,flag__SGML_Primary_SEQ1,flag__MissingH,flag__LabelFallback_Tight,flag__InlineXBRL,flag__HProxyIsCashOnly,flag__SALVAGE_DerivedE_AminusL,flag__SANITY_FAIL_BS_MISMATCH,flag__HTMLTables_Targeted,flag__SGML_Primary_HTMLFallback,flag__HTML:Pi_Net_Income,flag__HTML:R_Total_Revenue,flag__HTML:Marketable_Securities,flag__HTML:Operating_Income,flag__HTML:E_Total_Equity,flag__HTML:Cash_CashEquiv,flag__DerivedL_AminusE,flag__PlainXBRL,flag__HTML:A_Total_Assets,flag__DerivedE_AminusL,flag__HTML:L_Total_Liabilities,flag__DerivedL_SumCurrentNoncurrent,flag__SANITY_DROP_OperatingIncome_OutOfRange,flag__SGML_NoMatchingType,float_tail_0,float_tail_1
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000891618-94-000068,10-K,1993-12-26,1993-12-26,1993.0,healthy/AMD/0000891618-94-000068.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,-3.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000898430-95-001399,10-K,1994-12-25,1994-12-25,1994.0,healthy/AMD/0000898430-95-001399.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000898430-96-003467,10-K,1995-12-31,1995-12-31,1995.0,healthy/AMD/0000898430-96-003467.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-97-000533,10-K,1996-12-29,1996-12-29,1996.0,healthy/AMD/0001012870-97-000533.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-97-002210,10-Q,1997-09-28,1997-09-28,1997.0,healthy/AMD/0001012870-97-002210.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,2043617.0,596644.0,5300.0,38417.0,162781.0,278229.0,441010.0,,591344.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-000892,10-K,1998-12-27,1998-12-27,1998.0,healthy/AMD/0001012870-99-000892.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-003915,10-Q,1999-09-26,1999-09-26,1999.0,healthy/AMD/0001012870-99-003915.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,1918765.0,662192.0,4721.0,-98990.0,93267.0,283768.0,377035.0,,657471.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-00-005706,10-Q,2000-10-01,2000-10-01,2000.0,healthy/AMD/0001012870-00-005706.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,2901214.0,1206549.0,602150.0,262844.0,582299.0,651198.0,1233497.0,,604399.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2001-12-30,2001-12-30,2001.0,healthy/AMD/d10k.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001012870-03-001181,10-K,2002-12-29,2002-12-29,2002.0,healthy/AMD/0001012870-03-001181.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,3.0,3.0,3.0,9.0,12.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-04-037179,10-K,2003-12-28,2003-12-28,2003.0,healthy/AMD/0001193125-04-037179.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,1.0,1.0,28.0,29.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-05-039876,10-K,2004-12-26,2004-12-26,2004.0,healthy/AMD/0001193125-05-039876.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,1.0,1.0,1.0,26.0,27.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-06-040130,10-K,2005-12-25,2005-12-25,2005.0,healthy/AMD/0001193125-06-040130.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,21.0,1.0,1.0,1.8,2.8,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-07-044191,10-K,2006-12-31,2006-12-31,2006.0,healthy/AMD/0001193125-07-044191.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,1.0,1.9,1.0,2.9,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-08-038588,10-K,2007-12-29,2007-12-29,2007.0,healthy/AMD/0001193125-08-038588.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,12.0,1.0,1.9,500.0,501.9,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-09-036235,10-K,2008-12-27,2008-12-27,2008.0,healthy/AMD/0001193125-09-036235.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,12.0,1.0,1.9,12.0,13.9,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-10-035218,10-K,2009-12-26,2009-12-26,2009.0,healthy/AMD/0001193125-10-035218.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,18.0,1.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2010-12-25,2010-12-25,2010.0,healthy/AMD/d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,18.0,146.0,,146.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-12-075837,10-K,2011-12-31,2011-12-31,2011.0,healthy/AMD/0001193125-12-075837.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,18.0,,147.0,146.0,293.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2012-12-29,2012-12-29,2012.0,healthy/AMD/d486815dex322.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2013-12-28,2013-12-28,2013.0,healthy/AMD/d674550d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,18.0,,1.0,146.0,147.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001193125-15-054362,10-K,2014-12-27,2014-12-27,2014.0,healthy/AMD/0001193125-15-054362.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,18.0,146.0,1.0,146.0,147.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2015-12-26,2015-12-26,2015.0,healthy/AMD/exhibit322906certification.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2016-12-31,2016-12-31,2016.0,healthy/AMD/amd-12312016x10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,120.0,10.0,8217.0,8217.0,16434.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2017-12-30,2017-12-30,2017.0,healthy/AMD/ex322-10kfy17.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2018-12-29,2018-12-29,2018.0,healthy/AMD/amd-12292018x10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,120.0,,,29.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2019-12-28,2019-12-28,2019.0,healthy/AMD/ex321-10kfy19.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0001628280-21-001185,10-K,2020-12-26,2020-12-26,2020.0,healthy/AMD/0001628280-21-001185.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_AminusE,C,0.459,False,30,8962000000.0,-1582000000.0,10544000000.0,9763000000.0,2490000000.0,1369000000.0,1595000000.0,695000000.0,2290000000.0,8962000000.0,7273000000.0,0.0,0.25552332068734657,1.1765230975228744,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000002488-22-000016,10-K,2021-12-25,2021-12-25,2021.0,healthy/AMD/0000002488-22-000016.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_AminusE,C,0.459,False,30,12419000000.0,1350000000.0,11069000000.0,16434000000.0,3162000000.0,3648000000.0,2535000000.0,1073000000.0,3608000000.0,12419000000.0,13272000000.0,0.0,0.29052258635961026,0.8912955954585715,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000002488-23-000047,10-K,2022-12-31,2022-12-31,2022.0,healthy/AMD/0000002488-23-000047.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_AminusE,C,0.459,False,30,67580000000.0,9575000000.0,58005000000.0,23601000000.0,1320000000.0,1264000000.0,4835000000.0,1020000000.0,5855000000.0,67580000000.0,22281000000.0,0.0,0.08663805859721811,0.8583160698431489,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-K,2023-12-30,2023-12-30,2023.0,healthy/AMD/ex321-10kfy23.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,AMD,ADVANCED MICRO DEVICES INC,0000002488,0000002488-25-000012,10-K,2024-12-28,2024-12-28,2024.0,healthy/AMD/0000002488-25-000012.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_AminusE,C,0.459,False,30,69226000000.0,7864000000.0,61362000000.0,25785000000.0,1641000000.0,1900000000.0,3811000000.0,1345000000.0,5156000000.0,69226000000.0,24144000000.0,0.0,0.07448068644728859,0.8864010631843527,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,AMD,AMD,,,10-Q,2025-09-27,2025-09-27,2025.0,healthy/AMD/exh321906certofceo-q310q25.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000912057-95-000843,10-K,1994-11-25,1994-11-25,1994.0,healthy/Adobe/0000912057-95-000843.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly;DerivedL_AminusE,A,0.08778375000000001,False,30,625503.0,168732.0,456771.0,,-1.0,,190091.0,,190091.0,,,0.0,0.3039010204587348,0.7302458981012081,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000912057-96-002896,10-K,1995-12-01,1995-12-01,1995.0,healthy/Adobe/0000912057-96-002896.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;DerivedL_AminusE,A,0.08778375000000001,False,30,884732.0,186315.0,698417.0,,-1.0,,58493.0,516040.0,574533.0,,,0.0,0.6493864808778251,0.7894108046278421,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000912057-97-006476,10-K,1996-11-29,1996-11-29,1996.0,healthy/Adobe/0000912057-97-006476.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;DerivedL_AminusE,A,0.08778375000000001,False,30,1012285.0,305771.0,706514.0,,-1.0,,110745.0,564116.0,674861.0,,,0.0,0.6666709474110551,0.6979398094410171,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0001047469-98-006671,10-K,1997-11-28,1997-11-28,1997.0,healthy/Adobe/0001047469-98-006671.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;DerivedL_AminusE,A,0.08778375000000001,False,30,940071.0,224647.0,715424.0,,-1.0,,267576.0,502956.0,770532.0,,,0.0,0.8196529836576173,0.7610318795069734,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0001047469-99-006452,10-K,1998-11-27,1998-11-27,1998.0,healthy/Adobe/0001047469-99-006452.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;DerivedL_AminusE,A,0.08778375000000001,False,30,767331.0,250966.0,516365.0,,2.2,,110871.0,272547.0,383418.0,,,0.0,0.49967745340667846,0.6729364511534136,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,1999-12-03,1999-12-03,1999.0,healthy/Adobe/0000912057-00-007295-d1.html,,A,0.15,False,30,,,512209000.0,19400.0,237751000.0,,171145000.0,327571000.0,498716000.0,,-237731600.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08
healthy,0,Adobe,Adobe,,,10-K,2000-12-01,2000-12-01,2000.0,healthy/Adobe/a2039309z10-k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Marketable_Securities;HTML:E_Total_Equity;HTML:Pi_Net_Income;HTML:Operating_Income;HTML:R_Total_Revenue;SANITY_DROP_OperatingIncome_OutOfRange,B,0.315,False,30,,,752500.0,12300.0,287808000.0,,65721000.0,679853000.0,745574000.0,,-287795700.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000912057-02-007164,10-K,2001-11-30,2001-11-30,2001.0,healthy/Adobe/0000912057-02-007164.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:E_Total_Equity;HTML:R_Total_Revenue;HTML:Pi_Net_Income;MissingH,B,0.26775,False,30,,,617000.0,18200.0,285882000.0,,,581613000.0,,,-285863800.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0001174947-03-000004,10-K,2002-11-29,2002-11-29,2002.0,healthy/Adobe/0001174947-03-000004.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,-1.0,0.0,3.0,17.2,20.2,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2003-11-28,2003-11-28,2003.0,healthy/Adobe/a2127850z10-k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Marketable_Securities;LabelFallback_Tight,B,0.28350000000000003,False,30,,,,,2.0,90.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2004-12-03,2004-12-03,2004.0,healthy/Adobe/a2150461z10-k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Marketable_Securities;HTML:Pi_Net_Income,B,0.315,False,30,,,,,450398000.0,,186210000.0,1313221000.0,1499431000.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0001047469-06-001601,10-K,2005-12-02,2005-12-02,2005.0,healthy/Adobe/0001047469-06-001601.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Marketable_Securities;LabelFallback_Tight,B,0.28350000000000003,False,30,,,,,2.0,82.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0001104659-07-007412,10-K,2006-12-01,2006-12-01,2006.0,healthy/Adobe/0001104659-07-007412.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,24.0,0.0,7.0,24.0,31.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2007-11-30,2007-11-30,2007.0,healthy/Adobe/a2181848z10-k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Cash_CashEquiv;HTML:Pi_Net_Income;HProxyIsCashOnly,B,0.315,False,30,,,,,400853000.0,,1700.0,,1700.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000796343-09-000007,10-K,2008-11-28,2008-11-28,2008.0,healthy/Adobe/0000796343-09-000007.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,0.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000796343-10-000003,10-K,2009-11-27,2009-11-27,2009.0,healthy/Adobe/0000796343-10-000003.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,0.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2010-12-03,2010-12-03,2010.0,healthy/Adobe/ex23_1.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2011-12-02,2011-12-02,2011.0,healthy/Adobe/adbeex231.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2012-11-30,2012-11-30,2012.0,healthy/Adobe/adbeex231fy12.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000796343-14-000004,10-K,2013-11-29,2013-11-29,2013.0,healthy/Adobe/0000796343-14-000004.txt,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,B,0.26775,False,30,,,62000.0,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2014-11-28,2014-11-28,2014.0,healthy/Adobe/adbe10kfy14.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,B,0.26775,False,30,,,64000.0,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2015-11-27,2015-11-27,2015.0,healthy/Adobe/adbe10kfy15.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120000000.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,ADOBE SYSTEMS INC,0000796343,0000796343-17-000031,10-K,2016-12-02,2016-12-02,2016.0,healthy/Adobe/0000796343-17-000031.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120000000.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2017-12-01,2017-12-01,2017.0,healthy/Adobe/adbe10kfy17.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120000000.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
healthy,0,Adobe,Adobe,,,10-K,2018-11-30,2018-11-30,2018.0,healthy/Adobe/adbe10kfy18.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120000000.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
